gene_id,gene_name,freq_high_load,freq_other,participation
4034,,0.000526592943654555,0.004453946196329948,1.0622771603232481
406,acrA,0.9994734070563455,0.999109210760734,54.99783461192865
4102,gatC,0.6124275934702474,0.9392481738820595,50.10748391628442
4103,ydfB,0.6024223275408109,0.15695706395866738,28.292930180732746
4135,,0.4444444444444444,0.01371815428469624,3.9999237235030245
4136,,0.444971037388099,0.01389631213254944,3.999918195947973
4164,rz,0.6893101632438126,0.9084268662034563,45.04925967135288
4182,queH,0.4802527646129542,0.2073757349011224,20.288557532112332
4199,,0.4370721432332807,0.19508284339925175,24.574474296926756
421,ycgM,0.9994734070563455,0.9713165864956351,53.96791827457521
4216,,0.33175355450236965,0.10885444503830394,12.179357645712876
4222,,0.38915218536071616,0.004097630500623553,1.0
4238,,0.39125855713533436,0.0087297345448067,1.9999921989104477
4240,,0.39125855713533436,0.0087297345448067,1.9999921989104477
4243,glgM,0.38704581358609796,0.005879208979155532,1.4830080544471678
4245,,0.39178515007898895,0.0087297345448067,1.9999965374021167
425,ydiN,1.0,0.9602707999287369,53.98159850645141
4251,,0.39178515007898895,0.004097630500623553,1.0
426,purU,0.9989468141126909,0.9978621058257616,54.997179943873824
4264,,0.39125855713533436,0.0039194726527703545,1.0
4280,,0.3907319641916798,0.0087297345448067,1.9999861131603842
4285,,0.39178515007898895,0.004097630500623553,1.0
4292,rfbC,0.38388625592417064,0.006413682522715126,1.4385359191279203
4309,quuD,0.6387572406529752,0.2946730803491894,39.65589528425828
4333,aes_2,0.09162717219589257,0.009798681631925887,8.688501391143104
